OrderID,Platform,City,Restaurant,Cuisine,OrderValue,DeliveryTime,CustomerRating,OrderHour,OrderDay
9569,Zomato,Pune,Palmer PLC,Biryani,115.97,18,4,11,Weekday
9570,Zomato,Delhi,Barker-Mack,South Indian,321.51,84,3,22,Weekend
9571,Zomato,Bangalore,"Anderson, Patterson and Thompson",North Indian,935.94,69,5,16,Weekday
9572,Swiggy,Mumbai,"Williams, Clark and Smith",Italian,279.89,83,3,13,Weekday
9573,Zomato,Hyderabad,Taylor-Allen,Italian,903.2,63,3,15,Weekday
9574,Swiggy,Chennai,Hernandez Ltd,Biryani,978.57,68,3,15,Weekend
9575,Swiggy,Delhi,"Hall, Thornton and Lee",Italian,387.29,47,5,22,Weekday
9576,Zomato,Mumbai,Vega-Wiley,Chinese,247.86,23,4,10,Weekend
9577,Swiggy,Delhi,"Hill, Forbes and Rivera",Fast Food,504.87,82,4,9,Weekday
9578,Swiggy,Pune,Andrews Group,Fast Food,406.99,59,2,19,Weekday
9579,Zomato,Chennai,"Thomas, Frye and Johnson",Italian,458.63,41,4,19,Weekday
9580,Swiggy,Delhi,"Rodriguez, Perry and Sanders",Chinese,848.21,39,5,19,Weekday
9581,Zomato,Mumbai,Henderson Group,Italian,239.12,41,4,15,Weekday
9582,Swiggy,Chennai,"Cruz, Grant and Acosta",Biryani,135.12,78,1,12,Weekend
9583,Swiggy,Hyderabad,Smith-Clark,Italian,844.57,20,3,15,Weekend
9584,Zomato,Mumbai,King LLC,Italian,743.18,16,3,15,Weekend
9585,Swiggy,Mumbai,Brown-Smith,Chinese,401.71,45,4,18,Weekend
9586,Swiggy,Bangalore,Graham LLC,Chinese,651.91,23,4,15,Weekday
9587,Zomato,Pune,"Marshall, Johnson and Payne",North Indian,268.06,86,4,20,Weekday
9588,Zomato,Chennai,Mccormick-Rivera,South Indian,225.46,56,3,14,Weekend
9589,Zomato,Kolkata,Garcia Ltd,North Indian,657.97,48,4,19,Weekday
9590,Swiggy,Hyderabad,"Davis, Russell and Thomas",Italian,122.53,68,3,9,Weekday
9591,Zomato,Mumbai,Greer-Jackson,Italian,609.17,30,3,23,Weekday
9592,Swiggy,Hyderabad,Willis LLC,South Indian,362.33,37,4,13,Weekday
9593,Swiggy,Delhi,Wilson Inc,Mughlai,783.74,47,3,22,Weekend
9594,Swiggy,Hyderabad,Meyers-Pena,Chinese,626.57,49,4,10,Weekend
9595,Swiggy,Chennai,Gilbert-Good,Fast Food,469.1,29,3,23,Weekday
9596,Zomato,Hyderabad,Garcia-Higgins,Italian,371.5,17,4,20,Weekend
9597,Swiggy,Hyderabad,Martinez and Sons,Mughlai,724.79,18,4,19,Weekday
9598,Swiggy,Bangalore,"Rivera, Moore and Sanchez",Italian,870.2,65,1,20,Weekday
9599,Swiggy,Bangalore,Anderson PLC,Fast Food,626.05,71,2,16,Weekday
9600,Zomato,Hyderabad,Nguyen PLC,Chinese,647.84,57,1,21,Weekday
9601,Swiggy,Delhi,Riggs Ltd,Biryani,201.84,87,4,18,Weekend
9602,Zomato,Bangalore,Fields-Young,Biryani,680.67,15,4,20,Weekend
9603,Swiggy,Mumbai,Singh-Blevins,Italian,407.15,23,2,15,Weekend
9604,Swiggy,Bangalore,"Torres, Carney and Thompson",Italian,997.83,59,2,22,Weekend
9605,Swiggy,Hyderabad,Reese-Rhodes,Biryani,821.17,32,4,19,Weekday
9606,Swiggy,Hyderabad,"Diaz, Ingram and Miller",North Indian,808.07,50,3,11,Weekend
9607,Zomato,Bangalore,Parsons-Montoya,Italian,627.45,81,3,10,Weekday
9608,Zomato,Pune,Hunter-Graham,North Indian,646.32,84,1,13,Weekend
9609,Zomato,Delhi,Ford Ltd,Chinese,717.19,19,5,20,Weekday
9610,Zomato,Kolkata,"Arnold, Thompson and Williams",South Indian,649.39,72,2,10,Weekday
9611,Swiggy,Mumbai,Bird LLC,South Indian,649.07,59,4,23,Weekend
9612,Swiggy,Pune,"Matthews, Montes and Smith",South Indian,960.8,36,3,22,Weekday
9613,Swiggy,Kolkata,Lang-Ferguson,South Indian,991.63,53,4,15,Weekday
9614,Zomato,Pune,"Smith, Malone and Ruiz",North Indian,747.64,35,4,23,Weekday
9615,Swiggy,Pune,"Reynolds, Lloyd and Atkinson",Mughlai,312.53,58,3,11,Weekday
9616,Swiggy,Mumbai,Serrano-Anderson,Chinese,941.49,43,2,14,Weekend
9617,Zomato,Kolkata,"Frey, Robinson and Bernard",Fast Food,722.4,16,3,18,Weekday
9618,Swiggy,Kolkata,Moyer-Tate,Biryani,739.83,37,1,19,Weekday
9619,Zomato,Kolkata,"Simon, Carlson and White",South Indian,624.29,54,3,20,Weekday
9620,Zomato,Bangalore,Doyle-Gomez,Biryani,679.93,31,5,19,Weekday
9621,Zomato,Chennai,Ramos-Wallace,Fast Food,928.67,49,3,9,Weekend
9622,Zomato,Pune,"Lawson, Phelps and Rodriguez",North Indian,336.48,82,4,22,Weekend
9623,Swiggy,Hyderabad,Glover PLC,South Indian,104.07,15,4,9,Weekday
9624,Zomato,Mumbai,"Walker, Erickson and Blake",Biryani,476.44,84,3,21,Weekday
9625,Zomato,Mumbai,Jenkins-Thomas,North Indian,203.57,37,5,23,Weekday
9626,Swiggy,Kolkata,Nguyen-Parrish,Italian,586.61,19,5,16,Weekday
9627,Swiggy,Pune,Miller Group,North Indian,833.61,74,5,19,Weekday
9628,Zomato,Hyderabad,Dunn LLC,South Indian,166.76,86,4,9,Weekend
9629,Zomato,Bangalore,"Hudson, Buck and Williams",Mughlai,150.31,57,4,23,Weekend
9630,Swiggy,Bangalore,Humphrey Ltd,North Indian,145.16,34,4,23,Weekend
9631,Swiggy,Hyderabad,White and Sons,North Indian,509.14,73,4,12,Weekend
9632,Zomato,Delhi,Gray PLC,Mughlai,184.24,69,2,10,Weekend
9633,Swiggy,Bangalore,"Frank, Brown and Sexton",Biryani,743.07,37,4,10,Weekend
9634,Swiggy,Pune,Nelson Group,South Indian,146.39,18,5,19,Weekend
9635,Swiggy,Delhi,"Goodman, Anderson and Romero",Fast Food,339.88,85,4,15,Weekday
9636,Zomato,Kolkata,"Beasley, Willis and Griffith",Italian,798.36,29,4,16,Weekday
9637,Swiggy,Mumbai,Mcdaniel Group,Biryani,118.3,88,3,23,Weekend
9638,Swiggy,Hyderabad,Myers-Rodriguez,Fast Food,922.74,70,4,14,Weekend
9639,Swiggy,Pune,Adkins Ltd,Chinese,986.68,57,4,18,Weekday
9640,Swiggy,Bangalore,"Munoz, Fowler and Ray",North Indian,687.84,84,4,14,Weekday
9641,Zomato,Hyderabad,"Martinez, Garcia and Escobar",Italian,979.07,44,4,11,Weekend
9642,Swiggy,Bangalore,Dominguez-Donovan,Biryani,630.45,18,3,12,Weekend
9643,Swiggy,Mumbai,Clark Ltd,South Indian,794.64,61,2,23,Weekday
9644,Swiggy,Pune,Goodman-Macias,Fast Food,974.22,28,3,22,Weekday
9645,Zomato,Pune,"Gomez, Poole and Palmer",Italian,184.57,25,2,12,Weekend
9646,Swiggy,Hyderabad,"Day, Harding and Valencia",Italian,881.0,25,2,18,Weekday
9647,Swiggy,Mumbai,"Sanders, Pearson and Payne",Mughlai,328.38,58,5,18,Weekday
9648,Zomato,Pune,Parsons-Costa,Chinese,648.4,63,3,19,Weekend
9649,Zomato,Delhi,Foster-Sanchez,Chinese,753.19,65,4,10,Weekend
9650,Zomato,Delhi,"Blankenship, Carroll and Newman",Biryani,272.96,21,1,22,Weekend
9651,Swiggy,Hyderabad,Young-Matthews,South Indian,519.0,59,4,21,Weekday
9652,Swiggy,Bangalore,"Aguilar, Carr and Logan",North Indian,725.35,16,5,21,Weekend
9653,Zomato,Pune,"Valdez, Phillips and Hill",South Indian,292.8,69,4,15,Weekday
9654,Zomato,Chennai,Sutton-Day,Biryani,742.86,65,3,21,Weekend
9655,Zomato,Hyderabad,Kane-Collins,Chinese,903.13,23,2,9,Weekday
9656,Zomato,Kolkata,Horn Inc,Italian,959.38,71,3,11,Weekend
9657,Zomato,Hyderabad,Powell-Whitehead,North Indian,346.08,23,3,14,Weekend
9658,Swiggy,Pune,Manning and Sons,North Indian,711.37,59,3,18,Weekend
9659,Zomato,Bangalore,Bowman-Howe,Italian,326.35,23,4,20,Weekend
9660,Zomato,Kolkata,Pena-Evans,Italian,573.71,51,5,22,Weekday
9661,Zomato,Kolkata,Greer-Holder,South Indian,424.63,57,5,11,Weekday
9662,Swiggy,Bangalore,Norris Inc,North Indian,831.9,32,3,17,Weekday
9663,Swiggy,Delhi,"Green, Peterson and Pearson",Mughlai,622.46,39,4,10,Weekend
9664,Swiggy,Mumbai,"Clark, Carr and Rivera",North Indian,233.69,46,4,10,Weekend
9665,Swiggy,Chennai,"Walsh, Atkins and Yang",Mughlai,630.43,22,5,13,Weekday
9666,Swiggy,Hyderabad,Burnett-Padilla,Biryani,534.56,48,4,23,Weekday
9667,Swiggy,Pune,"Burch, Cox and Wyatt",South Indian,226.44,87,3,10,Weekday
9668,Swiggy,Pune,Romero-Walker,Mughlai,484.06,72,1,21,Weekday
9669,Zomato,Pune,"Crawford, Butler and Andersen",North Indian,165.94,68,4,18,Weekday
9670,Zomato,Chennai,"Jones, Woods and Parker",Italian,679.23,72,4,11,Weekend
9671,Zomato,Chennai,Ritter Ltd,Italian,496.85,41,5,20,Weekend
9672,Swiggy,Mumbai,Burns Ltd,Biryani,761.45,77,5,11,Weekday
9673,Swiggy,Hyderabad,Brown Group,Fast Food,806.95,22,4,17,Weekend
9674,Zomato,Bangalore,"Santiago, Drake and Larsen",South Indian,579.66,46,3,19,Weekend
9675,Zomato,Delhi,Bernard-Davis,Mughlai,982.47,80,5,16,Weekday
9676,Swiggy,Mumbai,"Walsh, Lee and Sandoval",North Indian,883.55,61,3,18,Weekday
9677,Zomato,Pune,"Sims, Vasquez and Nichols",Italian,522.81,55,4,23,Weekend
9678,Zomato,Delhi,Silva-Hernandez,North Indian,284.96,83,2,20,Weekend
9679,Zomato,Mumbai,Baldwin PLC,South Indian,477.95,38,3,12,Weekday
9680,Swiggy,Chennai,Campbell-Young,Chinese,982.71,15,5,13,Weekend
9681,Zomato,Bangalore,Ortiz PLC,North Indian,523.17,51,5,17,Weekday
9682,Swiggy,Pune,"Peterson, Finley and Cook",Italian,661.65,76,2,23,Weekend
9683,Swiggy,Pune,Luna and Sons,Biryani,328.66,25,3,20,Weekday
9684,Zomato,Hyderabad,Hubbard and Sons,Mughlai,195.37,60,4,11,Weekend
9685,Zomato,Chennai,"Owen, Edwards and Moore",North Indian,519.2,41,5,15,Weekday
9686,Swiggy,Delhi,Edwards Ltd,North Indian,373.4,65,5,21,Weekday
9687,Swiggy,Delhi,"Rivera, Wilson and Dean",Italian,254.71,79,5,19,Weekend
9688,Swiggy,Kolkata,Baker Ltd,North Indian,810.38,42,1,12,Weekend
9689,Zomato,Mumbai,Lopez and Sons,Biryani,778.06,66,4,10,Weekend
9690,Zomato,Kolkata,Adams Group,Fast Food,494.49,23,3,15,Weekend
9691,Zomato,Mumbai,Carter PLC,Biryani,343.76,70,4,11,Weekend
9692,Zomato,Pune,Mercado-Richards,Italian,136.94,71,3,11,Weekday
9693,Swiggy,Hyderabad,"Kelly, Richardson and Neal",North Indian,701.0,32,2,14,Weekday
9694,Zomato,Chennai,Gentry and Sons,North Indian,646.06,66,4,16,Weekday
9695,Swiggy,Kolkata,Williams Inc,Italian,527.37,47,5,18,Weekday
9696,Zomato,Delhi,King-Lee,Italian,539.39,68,4,22,Weekend
9697,Zomato,Mumbai,Baker-Mahoney,Chinese,370.21,59,5,19,Weekday
9698,Swiggy,Mumbai,Elliott-Lloyd,Italian,195.28,63,4,16,Weekday
9699,Zomato,Mumbai,Rodriguez-Moore,North Indian,343.46,79,4,10,Weekend
9700,Swiggy,Kolkata,"Elliott, Ho and Harper",Italian,599.29,27,5,11,Weekend
9701,Swiggy,Delhi,"Hernandez, Rhodes and Campos",Mughlai,985.45,87,2,16,Weekday
9702,Zomato,Pune,Cameron LLC,Italian,915.44,49,3,14,Weekday
9703,Swiggy,Chennai,Kim Group,South Indian,736.36,65,2,9,Weekday
9704,Swiggy,Pune,Escobar and Sons,Mughlai,235.8,77,3,19,Weekend
9705,Swiggy,Pune,Escobar PLC,Fast Food,817.44,42,5,15,Weekend
9706,Swiggy,Kolkata,"Young, Mckinney and Johnson",South Indian,479.4,54,5,11,Weekend
9707,Zomato,Kolkata,Phillips-Barnes,Italian,498.36,18,2,23,Weekday
9708,Swiggy,Bangalore,"Gomez, Lambert and Zuniga",Mughlai,223.11,49,3,9,Weekend
9709,Swiggy,Chennai,Wood-Shepherd,Mughlai,909.8,66,2,20,Weekend
9710,Zomato,Hyderabad,Carpenter-Williams,Chinese,532.74,54,4,9,Weekend
9711,Zomato,Bangalore,Lewis-Cook,North Indian,306.51,17,4,15,Weekday
9712,Swiggy,Pune,Porter Group,Mughlai,874.66,33,4,14,Weekday
9713,Swiggy,Chennai,"Obrien, Chambers and Livingston",Chinese,883.78,15,4,9,Weekday
9714,Zomato,Kolkata,Hall and Sons,Fast Food,112.75,85,2,23,Weekend
9715,Zomato,Kolkata,Ortiz-Andersen,Fast Food,849.58,61,4,12,Weekend
9716,Swiggy,Chennai,"Cummings, Brown and Gregory",Biryani,232.43,36,5,16,Weekend
9717,Swiggy,Bangalore,Johnson-Stone,Mughlai,855.15,52,3,11,Weekend
9718,Swiggy,Delhi,"Harmon, Sanchez and Cunningham",Italian,604.09,64,5,23,Weekday
9719,Zomato,Kolkata,"Guerrero, Weiss and Thomas",North Indian,437.98,81,3,16,Weekend
9720,Zomato,Chennai,Wu-Hart,Chinese,572.8,21,4,12,Weekday
9721,Zomato,Chennai,Arroyo and Sons,Biryani,158.65,57,3,9,Weekday
9722,Zomato,Hyderabad,Brown Group,Chinese,195.38,82,3,18,Weekend
9723,Swiggy,Bangalore,Rush-Rhodes,Mughlai,120.34,83,4,13,Weekday
9724,Zomato,Kolkata,Garcia-Mejia,Biryani,690.45,62,5,9,Weekend
9725,Zomato,Hyderabad,Reynolds Group,Italian,332.83,88,3,12,Weekday
9726,Swiggy,Bangalore,Hardin Inc,Fast Food,817.98,87,3,11,Weekend
9727,Swiggy,Kolkata,Gregory-Thompson,Chinese,789.72,66,3,20,Weekend
9728,Swiggy,Pune,Clark and Sons,North Indian,741.11,69,2,19,Weekday
9729,Swiggy,Delhi,Parker-Johnson,Italian,713.14,57,5,15,Weekend
9730,Swiggy,Hyderabad,Greene-Shannon,Italian,220.98,44,5,23,Weekday
9731,Zomato,Kolkata,Reyes Ltd,Fast Food,991.31,23,5,17,Weekday
9732,Zomato,Bangalore,Arnold and Sons,Mughlai,684.81,86,3,13,Weekend
9733,Swiggy,Chennai,"Young, Parks and Hall",Biryani,924.08,24,5,12,Weekend
9734,Zomato,Kolkata,"Reid, Combs and Yang",Chinese,531.02,26,3,11,Weekend
9735,Zomato,Hyderabad,Lane Group,North Indian,710.47,49,3,16,Weekday
9736,Zomato,Pune,"Lynch, Rodriguez and Horn",Chinese,693.48,44,5,9,Weekend
9737,Swiggy,Pune,Johnson Inc,North Indian,556.76,67,2,20,Weekday
9738,Zomato,Chennai,Thompson Group,Mughlai,394.82,76,2,11,Weekend
9739,Swiggy,Pune,Glenn PLC,South Indian,931.57,25,4,23,Weekday
9740,Swiggy,Bangalore,Wilkerson PLC,Biryani,690.31,57,3,14,Weekday
9741,Swiggy,Chennai,Pearson Group,Chinese,207.35,69,4,20,Weekday
9742,Swiggy,Hyderabad,"Ramirez, Gibson and Brown",Fast Food,903.8,65,4,21,Weekday
9743,Swiggy,Chennai,Oliver-Nguyen,South Indian,563.52,57,4,10,Weekday
9744,Swiggy,Chennai,"Weaver, Small and Mccormick",North Indian,672.71,18,2,9,Weekday
9745,Zomato,Mumbai,"Mahoney, Brown and Lee",Biryani,867.9,62,5,13,Weekday
9746,Zomato,Chennai,Steele PLC,Italian,703.56,26,4,10,Weekday
9747,Zomato,Bangalore,"Burgess, Johnson and Miller",South Indian,886.01,83,4,13,Weekend
9748,Swiggy,Kolkata,Fisher PLC,Biryani,656.46,47,5,20,Weekend
9749,Swiggy,Hyderabad,"Brown, Carter and Perry",North Indian,401.88,28,5,20,Weekend
9750,Zomato,Chennai,Diaz-Riley,Mughlai,446.04,27,5,16,Weekday
9751,Swiggy,Mumbai,Yang LLC,South Indian,250.73,24,3,17,Weekend
9752,Swiggy,Hyderabad,Ortiz-Kirk,Italian,553.78,37,4,14,Weekend
9753,Zomato,Kolkata,Cardenas-Short,Fast Food,733.47,72,3,21,Weekday
9754,Zomato,Bangalore,"Simmons, Greer and Baker",Biryani,825.21,77,1,9,Weekend
9755,Zomato,Delhi,Neal LLC,Fast Food,729.74,51,5,12,Weekday
9756,Swiggy,Chennai,Thompson-Murray,Fast Food,179.27,26,4,20,Weekend
9757,Swiggy,Pune,Pierce-Neal,Mughlai,321.54,56,4,23,Weekend
9758,Swiggy,Delhi,Simpson-Escobar,Italian,183.75,28,1,21,Weekday
9759,Swiggy,Hyderabad,Smith-Smith,Chinese,664.85,88,4,10,Weekday
9760,Swiggy,Pune,"Lyons, Nelson and Stewart",Italian,935.69,80,4,9,Weekday
9761,Zomato,Hyderabad,Ellis-Dillon,Biryani,715.83,72,5,14,Weekend
9762,Zomato,Hyderabad,Miller-Stein,South Indian,995.19,39,4,13,Weekend
9763,Zomato,Bangalore,"Porter, Chavez and Morse",Italian,862.72,23,4,22,Weekend
9764,Zomato,Pune,"Torres, Ross and Brown",Biryani,436.66,15,4,10,Weekday
9765,Zomato,Pune,"Taylor, Hogan and Thomas",Fast Food,795.49,22,3,9,Weekday
9766,Swiggy,Hyderabad,Mcdaniel-Jones,Biryani,879.15,66,4,11,Weekend
9767,Swiggy,Mumbai,"Campos, Scott and Kim",South Indian,187.3,46,1,16,Weekday
9768,Swiggy,Delhi,Peterson Group,North Indian,863.44,35,3,16,Weekend
9769,Zomato,Chennai,Brewer Group,Fast Food,771.04,85,4,23,Weekend
9770,Swiggy,Hyderabad,Cook Ltd,Chinese,180.79,80,2,18,Weekday
9771,Swiggy,Hyderabad,"Sanders, Robertson and Norton",Mughlai,240.46,87,4,15,Weekend
9772,Swiggy,Delhi,Vaughn Ltd,Chinese,792.9,82,3,10,Weekend
9773,Zomato,Mumbai,Gray-Key,South Indian,332.4,51,4,10,Weekend
9774,Swiggy,Chennai,"Massey, Fields and Thomas",North Indian,147.57,58,5,19,Weekday
9775,Zomato,Pune,"Mills, Merritt and Beard",South Indian,687.24,54,5,13,Weekday
9776,Zomato,Bangalore,Anderson-Cohen,Italian,437.39,69,3,23,Weekend
9777,Swiggy,Pune,Bird Ltd,Fast Food,873.45,38,4,20,Weekday
9778,Zomato,Pune,"Nelson, Roberson and Conner",Mughlai,716.35,44,3,19,Weekday
9779,Swiggy,Kolkata,Ray Inc,Chinese,223.23,68,3,10,Weekend
9780,Zomato,Mumbai,"Hawkins, Green and Smith",Italian,954.42,52,3,12,Weekday
9781,Zomato,Bangalore,Smith-Park,North Indian,776.08,66,4,14,Weekday
9782,Zomato,Pune,Smith-Robertson,South Indian,446.67,86,3,11,Weekend
9783,Zomato,Kolkata,"Jennings, Tucker and Villanueva",Biryani,321.82,46,1,18,Weekday
9784,Swiggy,Bangalore,Jackson-Mendoza,Biryani,796.98,26,4,10,Weekend
9785,Zomato,Chennai,"Garcia, Rush and Ruiz",South Indian,486.13,77,3,20,Weekend
9786,Zomato,Delhi,Brown-Perez,Biryani,159.39,58,2,21,Weekday
9787,Zomato,Chennai,Proctor-Riley,Fast Food,896.84,68,1,18,Weekend
9788,Swiggy,Hyderabad,"Ramos, Gray and Lyons",South Indian,878.87,62,3,12,Weekday
9789,Swiggy,Kolkata,"Barr, Gutierrez and Santiago",South Indian,667.1,87,4,21,Weekend
9790,Swiggy,Bangalore,Villegas-Davis,Fast Food,365.44,33,3,19,Weekend
9791,Zomato,Hyderabad,"Buckley, Williams and Harrison",Biryani,504.36,55,3,20,Weekend
9792,Swiggy,Pune,Crawford Ltd,Italian,328.22,34,2,15,Weekday
9793,Zomato,Mumbai,Johnson-Thompson,Italian,125.7,40,2,10,Weekday
9794,Zomato,Bangalore,Williams-Bailey,South Indian,764.16,84,5,13,Weekend
9795,Zomato,Mumbai,Cunningham-Martin,South Indian,224.21,49,2,13,Weekend
9796,Zomato,Delhi,"Hall, Fleming and Thompson",South Indian,427.56,87,2,11,Weekend
9797,Swiggy,Pune,Smith Ltd,South Indian,977.38,16,4,13,Weekday
9798,Swiggy,Bangalore,Harvey Group,Mughlai,566.25,35,4,19,Weekend
9799,Swiggy,Delhi,Conway-Gibbs,Mughlai,553.7,51,3,17,Weekday
9800,Swiggy,Kolkata,Adams-Murray,Fast Food,765.46,70,4,9,Weekend
9801,Swiggy,Chennai,"Valdez, Dalton and Cook",Biryani,789.57,18,4,17,Weekday
9802,Zomato,Pune,Parrish Group,Mughlai,504.15,23,4,10,Weekend
9803,Swiggy,Pune,Larson-Goodman,Biryani,337.81,74,5,13,Weekend
9804,Swiggy,Mumbai,Goodman-King,North Indian,385.96,46,4,19,Weekday
9805,Swiggy,Delhi,Reed Group,Mughlai,843.53,53,4,11,Weekday
9806,Swiggy,Hyderabad,"Gregory, Gilbert and Harmon",South Indian,367.36,54,4,19,Weekend
9807,Swiggy,Delhi,"Wong, Brown and Miller",Fast Food,620.2,41,3,15,Weekend
9808,Zomato,Delhi,Rodriguez-Osborne,Mughlai,908.82,34,5,12,Weekend
9809,Zomato,Chennai,Alexander Inc,Chinese,798.05,35,4,21,Weekend
9810,Swiggy,Hyderabad,"Rosales, Davis and Villanueva",Chinese,593.56,45,4,10,Weekend
9811,Zomato,Bangalore,Allen PLC,Mughlai,705.7,32,3,14,Weekend
9812,Swiggy,Pune,Oneill Group,Chinese,903.97,59,4,14,Weekday
9813,Swiggy,Delhi,Figueroa-Wise,Chinese,524.56,47,3,18,Weekend
9814,Zomato,Delhi,"Franklin, Gray and Wilson",Mughlai,646.9,28,2,22,Weekday
9815,Swiggy,Mumbai,"Lester, Wang and Smith",Biryani,579.62,41,2,22,Weekday
9816,Swiggy,Mumbai,"Flores, Crawford and Davis",Biryani,851.5,69,2,23,Weekend
9817,Zomato,Delhi,Turner-Sandoval,Chinese,951.07,88,4,22,Weekday
9818,Swiggy,Delhi,Meyer-Gilbert,Biryani,674.07,81,4,12,Weekday
9819,Swiggy,Delhi,Black-Miller,Italian,393.27,33,4,10,Weekday
9820,Swiggy,Hyderabad,Chapman-Johnson,Chinese,821.44,84,4,19,Weekend
9821,Swiggy,Mumbai,Lewis LLC,Chinese,330.19,52,1,21,Weekday
9822,Swiggy,Mumbai,"Morales, Campbell and Williams",Fast Food,939.17,67,4,17,Weekday
9823,Zomato,Kolkata,Wallace-Baker,South Indian,659.92,63,3,23,Weekday
9824,Swiggy,Pune,Cunningham PLC,South Indian,446.48,69,4,13,Weekend
9825,Zomato,Bangalore,"Kim, White and Brooks",Mughlai,938.72,87,5,11,Weekday
9826,Zomato,Bangalore,Stewart Group,Fast Food,601.78,61,2,23,Weekday
9827,Swiggy,Bangalore,"Garza, Davis and Wilson",Italian,641.07,67,3,19,Weekday
9828,Zomato,Hyderabad,"Estes, Bartlett and Holmes",South Indian,473.75,31,3,12,Weekday
9829,Swiggy,Pune,"Hensley, Hayden and Wright",Fast Food,685.79,68,2,23,Weekday
9830,Zomato,Kolkata,"Coleman, Hunt and Spencer",North Indian,538.2,23,2,9,Weekday
9831,Zomato,Mumbai,"Morris, Walker and Martin",Italian,428.81,81,4,11,Weekday
9832,Zomato,Delhi,Kelly PLC,Mughlai,381.15,56,4,12,Weekday
9833,Zomato,Pune,Wilson-Wade,Chinese,554.56,79,5,23,Weekend
9834,Swiggy,Bangalore,Cardenas Group,North Indian,998.48,44,4,23,Weekend
9835,Zomato,Hyderabad,"Benson, Curtis and Steele",Italian,917.51,39,5,23,Weekday
9836,Zomato,Pune,"Smith, Malone and Dyer",Biryani,464.4,75,5,17,Weekday
9837,Swiggy,Hyderabad,Douglas Group,Italian,892.81,88,5,18,Weekend
9838,Zomato,Chennai,Moore-Jensen,Chinese,843.35,26,3,14,Weekend
9839,Swiggy,Delhi,Bates-Anderson,South Indian,675.86,49,5,18,Weekend
9840,Swiggy,Pune,York-Phillips,South Indian,375.47,70,3,11,Weekend
9841,Swiggy,Hyderabad,Carson PLC,Chinese,378.04,49,4,16,Weekend
9842,Zomato,Chennai,Morse-Kelley,Chinese,404.88,87,3,17,Weekday
9843,Zomato,Pune,Higgins and Sons,Biryani,750.12,84,4,17,Weekday
9844,Swiggy,Delhi,Nash LLC,North Indian,494.97,64,3,20,Weekday
9845,Zomato,Kolkata,Bonilla-Scott,Chinese,955.8,60,5,22,Weekend
9846,Swiggy,Pune,"Fernandez, Griffin and Hughes",North Indian,663.78,59,3,23,Weekend
9847,Swiggy,Mumbai,Thompson-Wright,Biryani,880.59,21,4,20,Weekend
9848,Swiggy,Chennai,Mullen-Olson,Italian,882.21,21,4,16,Weekend
9849,Swiggy,Delhi,"Ellison, Fleming and Hatfield",Biryani,324.92,29,5,14,Weekday
9850,Zomato,Delhi,Miller Group,North Indian,277.39,31,4,14,Weekend
9851,Zomato,Bangalore,Ellis Group,South Indian,963.75,64,1,17,Weekday
9852,Swiggy,Hyderabad,Nichols-Stokes,South Indian,762.18,29,5,16,Weekend
9853,Swiggy,Hyderabad,Mcbride-Howell,Biryani,135.76,90,3,16,Weekday
9854,Swiggy,Chennai,Coleman Group,Mughlai,450.83,59,2,12,Weekday
9855,Swiggy,Kolkata,"Calhoun, Stone and Montgomery",Chinese,247.03,67,4,12,Weekday
9856,Zomato,Bangalore,"Kaiser, Warren and Shepard",Italian,820.24,85,4,20,Weekday
9857,Zomato,Bangalore,Carter-Rivera,Italian,854.07,22,5,20,Weekend
9858,Swiggy,Delhi,Stephenson-Blake,Italian,511.21,47,4,16,Weekend
9859,Zomato,Kolkata,Young Inc,Biryani,387.93,80,5,17,Weekday
9860,Swiggy,Pune,Hull and Sons,North Indian,468.39,33,4,13,Weekday
9861,Zomato,Chennai,"Walls, Ritter and Terrell",North Indian,569.6,61,4,11,Weekday
9862,Swiggy,Delhi,Vang-Stark,Fast Food,857.49,45,2,16,Weekday
9863,Swiggy,Mumbai,"Murphy, Guzman and White",South Indian,507.07,54,4,22,Weekday
9864,Zomato,Mumbai,Cook-Ritter,Mughlai,650.3,60,5,12,Weekday
9865,Zomato,Bangalore,"Perkins, King and Huang",Chinese,430.42,19,4,12,Weekend
9866,Swiggy,Chennai,"Morrison, Rodriguez and Pittman",North Indian,960.72,76,4,22,Weekday
9867,Swiggy,Pune,"Mitchell, Phillips and Munoz",Mughlai,218.3,34,4,21,Weekday
9868,Swiggy,Mumbai,Higgins-Caldwell,Italian,554.35,44,4,10,Weekend
9869,Zomato,Delhi,Wilson-Eaton,Mughlai,645.84,66,2,19,Weekend
9870,Zomato,Pune,Ortiz-Pratt,Fast Food,697.24,30,5,11,Weekday
9871,Swiggy,Kolkata,Thornton Ltd,Biryani,205.63,68,5,22,Weekday
9872,Swiggy,Pune,Parrish Inc,Mughlai,650.92,38,4,19,Weekend
9873,Zomato,Delhi,Johnson-Barnes,Mughlai,171.84,26,3,9,Weekday
9874,Swiggy,Bangalore,"King, Johnson and Stewart",South Indian,993.93,80,5,21,Weekend
9875,Swiggy,Delhi,Garcia Inc,Italian,858.81,24,4,16,Weekday
9876,Swiggy,Kolkata,Mann Group,Mughlai,943.41,90,3,11,Weekday
9877,Zomato,Bangalore,"Bradshaw, Allen and Brown",Chinese,223.78,33,4,12,Weekday
9878,Zomato,Chennai,Horne-Thompson,Italian,565.2,64,3,10,Weekend
